model_id,twist_deg,rise_A,coordinate_file,diffraction_status,diffraction_file,score_status,observed_peak_count,expected_peak_count,missing_peak_count,score_completeness,observed_base_d_A,observed_A_d_A,observed_B_d_A,observed_C_d_A,observed_D_d_A,base_rmsd,helical_rmsd,combined_rmsd,notes,rise_label,sidechain_variant,candidate_id,coordinate_status,xyz_file,xyz_status,radial_csv,radial_status
rise3p38_twist28_glu_ablated_cand6,28.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand6\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist28_glu_ablated_cand6.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.567261517,7.232023634,0.054165473,0.101768903,0.094192926,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand6,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\28\cand6\rise3p38_twist28_glu_ablated_cand6.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist28_glu_ablated_cand6.csv,success
rise3p38_twist28_glu_ablated_cand7,28.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand7\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist28_glu_ablated_cand7.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.567261517,7.232023634,0.054165473,0.101768903,0.094192926,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand7,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\28\cand7\rise3p38_twist28_glu_ablated_cand7.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist28_glu_ablated_cand7.csv,success
rise3p38_twist28_glu_ablated_cand8,28.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand8\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist28_glu_ablated_cand8.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.567261517,7.232023634,0.054165473,0.101768903,0.094192926,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand8,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\28\cand8\rise3p38_twist28_glu_ablated_cand8.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist28_glu_ablated_cand8.csv,success
rise3p38_twist28_glu_ablated_cand9,28.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\28\cand9\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist28_glu_ablated_cand9.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.567261517,7.232023634,0.054165473,0.101768903,0.094192926,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand9,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\28\cand9\rise3p38_twist28_glu_ablated_cand9.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist28_glu_ablated_cand9.csv,success
rise3p38_twist29_glu_ablated_cand0,29.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand0\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist29_glu_ablated_cand0.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.735857739,7.232023634,0.054165473,0.102412808,0.094749598,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand0,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\29\cand0\rise3p38_twist29_glu_ablated_cand0.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist29_glu_ablated_cand0.csv,success
rise3p38_twist29_glu_ablated_cand1,29.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand1\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist29_glu_ablated_cand1.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.735857739,7.232023634,0.054165473,0.102412808,0.094749598,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand1,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\29\cand1\rise3p38_twist29_glu_ablated_cand1.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist29_glu_ablated_cand1.csv,success
rise3p38_twist29_glu_ablated_cand10,29.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand10\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist29_glu_ablated_cand10.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.234243456,5.735857739,7.232023634,0.054165473,0.119916485,0.109957948,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand10,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\29\cand10\rise3p38_twist29_glu_ablated_cand10.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist29_glu_ablated_cand10.csv,success
rise3p38_twist29_glu_ablated_cand11,29.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand11\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist29_glu_ablated_cand11.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.735857739,7.232023634,0.054165473,0.102412808,0.094749598,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand11,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\29\cand11\rise3p38_twist29_glu_ablated_cand11.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist29_glu_ablated_cand11.csv,success
rise3p38_twist29_glu_ablated_cand12,29.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand12\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist29_glu_ablated_cand12.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.735857739,7.232023634,0.054165473,0.102412808,0.094749598,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand12,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\29\cand12\rise3p38_twist29_glu_ablated_cand12.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist29_glu_ablated_cand12.csv,success
rise3p38_twist29_glu_ablated_cand13,29.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand13\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist29_glu_ablated_cand13.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.735857739,7.232023634,0.054165473,0.102412808,0.094749598,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand13,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\29\cand13\rise3p38_twist29_glu_ablated_cand13.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist29_glu_ablated_cand13.csv,success
rise3p38_twist29_glu_ablated_cand2,29.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand2\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist29_glu_ablated_cand2.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.735857739,7.232023634,0.054165473,0.102412808,0.094749598,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand2,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\29\cand2\rise3p38_twist29_glu_ablated_cand2.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist29_glu_ablated_cand2.csv,success
rise3p38_twist29_glu_ablated_cand3,29.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand3\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist29_glu_ablated_cand3.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.735857739,7.232023634,0.054165473,0.102412808,0.094749598,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand3,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\29\cand3\rise3p38_twist29_glu_ablated_cand3.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist29_glu_ablated_cand3.csv,success
rise3p38_twist29_glu_ablated_cand4,29.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand4\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist29_glu_ablated_cand4.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.735857739,7.232023634,0.054165473,0.102412808,0.094749598,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand4,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\29\cand4\rise3p38_twist29_glu_ablated_cand4.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist29_glu_ablated_cand4.csv,success
rise3p38_twist29_glu_ablated_cand5,29.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand5\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist29_glu_ablated_cand5.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.735857739,7.232023634,0.054165473,0.102412808,0.094749598,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand5,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\29\cand5\rise3p38_twist29_glu_ablated_cand5.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist29_glu_ablated_cand5.csv,success
rise3p38_twist29_glu_ablated_cand6,29.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand6\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist29_glu_ablated_cand6.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.234243456,5.735857739,7.232023634,0.054165473,0.119916485,0.109957948,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand6,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\29\cand6\rise3p38_twist29_glu_ablated_cand6.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist29_glu_ablated_cand6.csv,success
rise3p38_twist29_glu_ablated_cand7,29.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand7\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist29_glu_ablated_cand7.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.735857739,7.232023634,0.054165473,0.102412808,0.094749598,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand7,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\29\cand7\rise3p38_twist29_glu_ablated_cand7.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist29_glu_ablated_cand7.csv,success
rise3p38_twist29_glu_ablated_cand8,29.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand8\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist29_glu_ablated_cand8.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.735857739,7.232023634,0.054165473,0.102412808,0.094749598,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand8,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\29\cand8\rise3p38_twist29_glu_ablated_cand8.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist29_glu_ablated_cand8.csv,success
rise3p38_twist29_glu_ablated_cand9,29.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\29\cand9\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist29_glu_ablated_cand9.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.735857739,7.232023634,0.054165473,0.102412808,0.094749598,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand9,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\29\cand9\rise3p38_twist29_glu_ablated_cand9.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist29_glu_ablated_cand9.csv,success
rise3p38_twist30_glu_ablated_cand0,30.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\30\cand0\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist30_glu_ablated_cand0.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.567261517,7.232023634,0.054165473,0.101768903,0.094192926,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand0,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\30\cand0\rise3p38_twist30_glu_ablated_cand0.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist30_glu_ablated_cand0.csv,success
rise3p38_twist30_glu_ablated_cand1,30.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\30\cand1\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist30_glu_ablated_cand1.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.567261517,7.232023634,0.054165473,0.101768903,0.094192926,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand1,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\30\cand1\rise3p38_twist30_glu_ablated_cand1.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist30_glu_ablated_cand1.csv,success
rise3p38_twist30_glu_ablated_cand2,30.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\30\cand2\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist30_glu_ablated_cand2.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.567261517,7.232023634,0.054165473,0.101768903,0.094192926,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand2,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\30\cand2\rise3p38_twist30_glu_ablated_cand2.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist30_glu_ablated_cand2.csv,success
rise3p38_twist30_glu_ablated_cand3,30.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\30\cand3\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist30_glu_ablated_cand3.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.349094673,5.567261517,7.232023634,0.054165473,0.089596427,0.083718549,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand3,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\30\cand3\rise3p38_twist30_glu_ablated_cand3.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist30_glu_ablated_cand3.csv,success
rise3p38_twist30_glu_ablated_cand4,30.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\30\cand4\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist30_glu_ablated_cand4.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.567261517,7.232023634,0.054165473,0.101768903,0.094192926,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand4,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\30\cand4\rise3p38_twist30_glu_ablated_cand4.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist30_glu_ablated_cand4.csv,success
rise3p38_twist30_glu_ablated_cand5,30.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\30\cand5\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist30_glu_ablated_cand5.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.349094673,5.567261517,7.232023634,0.054165473,0.089596427,0.083718549,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand5,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\30\cand5\rise3p38_twist30_glu_ablated_cand5.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist30_glu_ablated_cand5.csv,success
rise3p38_twist30_glu_ablated_cand6,30.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\30\cand6\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist30_glu_ablated_cand6.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.600166255,7.232023634,0.054165473,0.096261861,0.089441917,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand6,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\30\cand6\rise3p38_twist30_glu_ablated_cand6.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist30_glu_ablated_cand6.csv,success
rise3p38_twist30_glu_ablated_cand7,30.000,3.380,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\30\cand7\initial.pdb,success,C:\Users\hpage3\OneDrive - Georgia Institute of Technology\Documents\GitHub\research\hexaplex-formation\outputs\asem_matched_twist_scan_28_32\corrected_diffraction\rise3p38_twist30_glu_ablated_cand7.npy,scored,5,5,0,1.000000000,3.434165473,3.665641213,4.290872040,5.567261517,7.232023634,0.054165473,0.101768903,0.094192926,primary matched 28-32 twist scan,rise3p38,glu_ablated,cand7,available,outputs\asem_matched_twist_scan_28_32\xyz_unique\rise3p38\glu_ablated\30\cand7\rise3p38_twist30_glu_ablated_cand7.xyz,converted,outputs\asem_matched_twist_scan_28_32\radial_profiles\rise3p38_twist30_glu_ablated_cand7.csv,success
